submission_id,comments,experiment_duration,experiment_end_time,experiment_start_time,german_native,group,item_answer_type,item_number,item_type,knows_logic,knows_pragmatics,options,qud,question,response,response_time,stopwatch_ms,trial_number
3305,NA,541482,1646580387597,1646579846115,Ja,B,whatifp,6,test,Nein,Nein,Ja|Nein,,,Nein,3604,35570,12
3304,NA,461399,1646572473451,1646572012052,Ja,A,false,3,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,16438,31180,1
3304,NA,461399,1646572473451,1646572012052,Ja,A,whenq,2,test,Nein,Nein,Ja|Nein,,,Nein,4324,44328,2
3304,NA,461399,1646572473451,1646572012052,Ja,A,false,2,fillerCond,Nein,Nein,Ja|Nein,,,Nein,5427,32680,3
3304,NA,461399,1646572473451,1646572012052,Ja,A,whenq,6,test,Nein,Nein,Ja|Nein,,,Nein,5966,34298,4
3304,NA,461399,1646572473451,1646572012052,Ja,A,true,1,fillerCond,Nein,Nein,Ja|Nein,,,Ja,1416,39015,5
3304,NA,461399,1646572473451,1646572012052,Ja,A,whatifp,1,test,Nein,Nein,Ja|Nein,,,Ja,8585,36272,6
3304,NA,461399,1646572473451,1646572012052,Ja,A,true,3,fillerCond,Nein,Nein,Ja|Nein,,,Ja,1256,22713,7
3304,NA,461399,1646572473451,1646572012052,Ja,A,whatifp,5,test,Nein,Nein,Ja|Nein,,,Ja,1050,36442,8
3304,NA,461399,1646572473451,1646572012052,Ja,A,false,1,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,4722,19290,9
3304,NA,461399,1646572473451,1646572012052,Ja,A,whatifp,3,test,Nein,Nein,Ja|Nein,,,Ja,1483,26342,10
3304,NA,461399,1646572473451,1646572012052,Ja,A,true,2,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,1385,34359,11
3304,NA,461399,1646572473451,1646572012052,Ja,A,whenq,4,test,Nein,Nein,Ja|Nein,,,Nein,1407,19539,12
3303,NA,927079,1646568849169,1646567922090,Ja,B,false,2,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,10748,69895,1
3303,NA,927079,1646568849169,1646567922090,Ja,B,whenq,5,test,Nein,Nein,Ja|Nein,,,Nein,58940,47399,2
3303,NA,927079,1646568849169,1646567922090,Ja,B,true,2,fillerCond,Nein,Nein,Ja|Nein,,,Ja,8145,37995,3
3303,NA,927079,1646568849169,1646567922090,Ja,B,whenq,3,test,Nein,Nein,Ja|Nein,,,Ja,16579,59306,4
3303,NA,927079,1646568849169,1646567922090,Ja,B,true,1,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,17980,53266,5
3303,NA,927079,1646568849169,1646567922090,Ja,B,whatifp,6,test,Nein,Nein,Ja|Nein,,,Nein,60852,34258,6
3303,NA,927079,1646568849169,1646567922090,Ja,B,false,1,fillerCond,Nein,Nein,Ja|Nein,,,Nein,31077,56177,7
3303,NA,927079,1646568849169,1646567922090,Ja,B,whatifp,2,test,Nein,Nein,Ja|Nein,,,Ja,19869,25106,8
3303,NA,927079,1646568849169,1646567922090,Ja,B,true,3,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,37950,16353,9
3303,NA,927079,1646568849169,1646567922090,Ja,B,whenq,1,test,Nein,Nein,Ja|Nein,,,Nein,74934,22880,10
3303,NA,927079,1646568849169,1646567922090,Ja,B,false,3,fillerCond,Nein,Nein,Ja|Nein,,,Nein,26038,25363,11
3303,NA,927079,1646568849169,1646567922090,Ja,B,whatifp,4,test,Nein,Nein,Ja|Nein,,,Ja,32692,28105,12
3302,die Aufgaben erinnern mich an Textaufgaben der Mathematik von meiner Grundschulzeit!,1289292,1646562503053,1646561213761,Ja,A,true,3,fillerCond,Nein,Nein,Ja|Nein,,,Ja,14059,79212,1
3302,die Aufgaben erinnern mich an Textaufgaben der Mathematik von meiner Grundschulzeit!,1289292,1646562503053,1646561213761,Ja,A,whatifp,5,test,Nein,Nein,Ja|Nein,,,Ja,19608,44940,2
3302,die Aufgaben erinnern mich an Textaufgaben der Mathematik von meiner Grundschulzeit!,1289292,1646562503053,1646561213761,Ja,A,false,1,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,7882,83300,3
3302,die Aufgaben erinnern mich an Textaufgaben der Mathematik von meiner Grundschulzeit!,1289292,1646562503053,1646561213761,Ja,A,false,3,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,6440,67233,4
3302,die Aufgaben erinnern mich an Textaufgaben der Mathematik von meiner Grundschulzeit!,1289292,1646562503053,1646561213761,Ja,A,whenq,2,test,Nein,Nein,Ja|Nein,,,Nein,12190,128869,5
3302,die Aufgaben erinnern mich an Textaufgaben der Mathematik von meiner Grundschulzeit!,1289292,1646562503053,1646561213761,Ja,A,false,2,fillerCond,Nein,Nein,Ja|Nein,,,Nein,6870,69092,6
3302,die Aufgaben erinnern mich an Textaufgaben der Mathematik von meiner Grundschulzeit!,1289292,1646562503053,1646561213761,Ja,A,whenq,6,test,Nein,Nein,Ja|Nein,,,Ja,26042,53178,7
3302,die Aufgaben erinnern mich an Textaufgaben der Mathematik von meiner Grundschulzeit!,1289292,1646562503053,1646561213761,Ja,A,true,1,fillerCond,Nein,Nein,Ja|Nein,,,Ja,8309,73224,8
3302,die Aufgaben erinnern mich an Textaufgaben der Mathematik von meiner Grundschulzeit!,1289292,1646562503053,1646561213761,Ja,A,whatifp,1,test,Nein,Nein,Ja|Nein,,,Ja,6274,56579,9
3302,die Aufgaben erinnern mich an Textaufgaben der Mathematik von meiner Grundschulzeit!,1289292,1646562503053,1646561213761,Ja,A,whatifp,3,test,Nein,Nein,Ja|Nein,,,Ja,26973,90598,10
3302,die Aufgaben erinnern mich an Textaufgaben der Mathematik von meiner Grundschulzeit!,1289292,1646562503053,1646561213761,Ja,A,true,2,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,2799,73273,11
3302,die Aufgaben erinnern mich an Textaufgaben der Mathematik von meiner Grundschulzeit!,1289292,1646562503053,1646561213761,Ja,A,whenq,4,test,Nein,Nein,Ja|Nein,,,Nein,41866,84351,12
3301,NA,928298,1646560088527,1646559160229,Ja,A,whenq,6,test,Nein,Nein,Ja|Nein,,,Nein,10718,52325,1
3301,NA,928298,1646560088527,1646559160229,Ja,A,true,1,fillerCond,Nein,Nein,Ja|Nein,,,Nein,22973,131232,2
3301,NA,928298,1646560088527,1646559160229,Ja,A,whatifp,1,test,Nein,Nein,Ja|Nein,,,Ja,1458,55006,3
3301,NA,928298,1646560088527,1646559160229,Ja,A,false,3,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,3812,40019,4
3301,NA,928298,1646560088527,1646559160229,Ja,A,whenq,2,test,Nein,Nein,Ja|Nein,,,Nein,1375,50102,5
3301,NA,928298,1646560088527,1646559160229,Ja,A,false,2,fillerCond,Nein,Nein,Ja|Nein,,,Nein,8639,73143,6
3301,NA,928298,1646560088527,1646559160229,Ja,A,true,3,fillerCond,Nein,Nein,Ja|Nein,,,Ja,1885,46485,7
3301,NA,928298,1646560088527,1646559160229,Ja,A,whatifp,5,test,Nein,Nein,Ja|Nein,,,Ja,2831,71497,8
3301,NA,928298,1646560088527,1646559160229,Ja,A,false,1,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,6131,35582,9
3301,NA,928298,1646560088527,1646559160229,Ja,A,whatifp,3,test,Nein,Nein,Ja|Nein,,,Ja,1310,66063,10
3301,NA,928298,1646560088527,1646559160229,Ja,A,true,2,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,1259,117927,11
3301,NA,928298,1646560088527,1646559160229,Ja,A,whenq,4,test,Nein,Nein,Ja|Nein,,,Nein,1978,33515,12
3300,NA,382633,1646559813233,1646559430600,Nein,B,whenq,1,test,NA,Nein,Ja|Nein,,,Nein,3058,46930,1
3300,NA,382633,1646559813233,1646559430600,Nein,B,false,3,fillerCond,NA,Nein,Ja|Nein,,,Nein,2776,22118,2
3300,NA,382633,1646559813233,1646559430600,Nein,B,whatifp,4,test,NA,Nein,Ja|Nein,,,Nein,1386,20927,3
3300,NA,382633,1646559813233,1646559430600,Nein,B,false,1,fillerCond,NA,Nein,Ja|Nein,,,Nein,3366,29629,4
3300,NA,382633,1646559813233,1646559430600,Nein,B,whatifp,2,test,NA,Nein,Ja|Nein,,,Ja,5032,20835,5
3300,NA,382633,1646559813233,1646559430600,Nein,B,true,3,fillerExhaust,NA,Nein,Ja|Nein,,,Ja,907,37678,6
3300,NA,382633,1646559813233,1646559430600,Nein,B,false,2,fillerExhaust,NA,Nein,Ja|Nein,,,Ja,895,21986,7
3300,NA,382633,1646559813233,1646559430600,Nein,B,whenq,5,test,NA,Nein,Ja|Nein,,,Ja,1225,21971,8
3300,NA,382633,1646559813233,1646559430600,Nein,B,true,2,fillerCond,NA,Nein,Ja|Nein,,,Ja,787,15518,9
3300,NA,382633,1646559813233,1646559430600,Nein,B,whenq,3,test,NA,Nein,Ja|Nein,,,Ja,1085,30172,10
3300,NA,382633,1646559813233,1646559430600,Nein,B,true,1,fillerExhaust,NA,Nein,Ja|Nein,,,Ja,1843,21943,11
3300,NA,382633,1646559813233,1646559430600,Nein,B,whatifp,6,test,NA,Nein,Ja|Nein,,,Ja,6700,25672,12
3299,NA,1128858,1646557881119,1646556752261,Ja,B,false,1,fillerCond,Nein,Nein,Ja|Nein,,,Nein,7055,133399,1
3299,NA,1128858,1646557881119,1646556752261,Ja,B,whatifp,2,test,Nein,Nein,Ja|Nein,,,Ja,5831,57646,2
3299,NA,1128858,1646557881119,1646556752261,Ja,B,true,3,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,9719,63898,3
3299,NA,1128858,1646557881119,1646556752261,Ja,B,whenq,1,test,Nein,Nein,Ja|Nein,,,Nein,60762,76004,4
3299,NA,1128858,1646557881119,1646556752261,Ja,B,false,3,fillerCond,Nein,Nein,Ja|Nein,,,Nein,7740,59631,5
3299,NA,1128858,1646557881119,1646556752261,Ja,B,whatifp,4,test,Nein,Nein,Ja|Nein,,,Nein,42208,51610,6
3299,NA,1128858,1646557881119,1646556752261,Ja,B,whenq,3,test,Nein,Nein,Ja|Nein,,,Nein,13405,62909,7
3299,NA,1128858,1646557881119,1646556752261,Ja,B,true,1,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,2910,54474,8
3299,NA,1128858,1646557881119,1646556752261,Ja,B,whatifp,6,test,Nein,Nein,Ja|Nein,,,Nein,4492,117284,9
3299,NA,1128858,1646557881119,1646556752261,Ja,B,false,2,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,10549,53482,10
3299,NA,1128858,1646557881119,1646556752261,Ja,B,whenq,5,test,Nein,Nein,Ja|Nein,,,Nein,7139,120409,11
3299,NA,1128858,1646557881119,1646556752261,Ja,B,true,2,fillerCond,Nein,Nein,Ja|Nein,,,Ja,1679,40465,12
3298,NA,903657,1646556698409,1646555794752,Nein,B,whenq,1,test,Nein,Nein,Ja|Nein,,,Ja,82510,84947,1
3298,NA,903657,1646556698409,1646555794752,Nein,B,false,3,fillerCond,Nein,Nein,Ja|Nein,,,Nein,2492,53643,2
3298,NA,903657,1646556698409,1646555794752,Nein,B,whatifp,4,test,Nein,Nein,Ja|Nein,,,Nein,2673,48025,3
3298,NA,903657,1646556698409,1646555794752,Nein,B,false,1,fillerCond,Nein,Nein,Ja|Nein,,,Nein,1963,44353,4
3298,NA,903657,1646556698409,1646555794752,Nein,B,whatifp,2,test,Nein,Nein,Ja|Nein,,,Ja,1950,39265,5
3298,NA,903657,1646556698409,1646555794752,Nein,B,true,3,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,18453,53560,6
3298,NA,903657,1646556698409,1646555794752,Nein,B,false,2,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,10003,37800,7
3298,NA,903657,1646556698409,1646555794752,Nein,B,whenq,5,test,Nein,Nein,Ja|Nein,,,Nein,1699,49432,8
3298,NA,903657,1646556698409,1646555794752,Nein,B,true,2,fillerCond,Nein,Nein,Ja|Nein,,,Ja,2036,46247,9
3298,NA,903657,1646556698409,1646555794752,Nein,B,whenq,3,test,Nein,Nein,Ja|Nein,,,Nein,3972,55353,10
3298,NA,903657,1646556698409,1646555794752,Nein,B,true,1,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,25445,90592,11
3298,NA,903657,1646556698409,1646555794752,Nein,B,whatifp,6,test,Nein,Nein,Ja|Nein,,,Nein,1560,59085,12
3297,NA,587543,1646556107266,1646555519723,Nein,A,whenq,6,test,Nein,Nein,Ja|Nein,,,Ja,31569,36679,1
3297,NA,587543,1646556107266,1646555519723,Nein,A,true,1,fillerCond,Nein,Nein,Ja|Nein,,,Ja,1463,36645,2
3297,NA,587543,1646556107266,1646555519723,Nein,A,whatifp,1,test,Nein,Nein,Ja|Nein,,,Ja,2325,27889,3
3297,NA,587543,1646556107266,1646555519723,Nein,A,false,3,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,6092,60384,4
3297,NA,587543,1646556107266,1646555519723,Nein,A,whenq,2,test,Nein,Nein,Ja|Nein,,,Nein,10489,29936,5
3297,NA,587543,1646556107266,1646555519723,Nein,A,false,2,fillerCond,Nein,Nein,Ja|Nein,,,Nein,1494,32701,6
3297,NA,587543,1646556107266,1646555519723,Nein,A,true,3,fillerCond,Nein,Nein,Ja|Nein,,,Ja,979,25817,7
3297,NA,587543,1646556107266,1646555519723,Nein,A,whatifp,5,test,Nein,Nein,Ja|Nein,,,Ja,1270,25761,8
3297,NA,587543,1646556107266,1646555519723,Nein,A,false,1,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,1453,39765,9
3297,NA,587543,1646556107266,1646555519723,Nein,A,whatifp,3,test,Nein,Nein,Ja|Nein,,,Ja,17725,33025,10
3297,NA,587543,1646556107266,1646555519723,Nein,A,true,2,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,2620,51516,11
3297,NA,587543,1646556107266,1646555519723,Nein,A,whenq,4,test,Nein,Nein,Ja|Nein,,,Nein,1270,23571,12
3296,NA,909917,1646553255762,1646552345845,Ja,B,false,1,fillerCond,Nein,Nein,Ja|Nein,,,Nein,11028,85135,1
3296,NA,909917,1646553255762,1646552345845,Ja,B,whatifp,2,test,Nein,Nein,Ja|Nein,,,Ja,7285,49562,2
3296,NA,909917,1646553255762,1646552345845,Ja,B,true,3,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,11721,73591,3
3296,NA,909917,1646553255762,1646552345845,Ja,B,whenq,1,test,Nein,Nein,Ja|Nein,,,Nein,4940,141684,4
3296,NA,909917,1646553255762,1646552345845,Ja,B,false,3,fillerCond,Nein,Nein,Ja|Nein,,,Nein,7284,43178,5
3296,NA,909917,1646553255762,1646552345845,Ja,B,whatifp,4,test,Nein,Nein,Ja|Nein,,,Ja,15589,31467,6
3296,NA,909917,1646553255762,1646552345845,Ja,B,whenq,3,test,Nein,Nein,Ja|Nein,,,Ja,9154,39497,7
3296,NA,909917,1646553255762,1646552345845,Ja,B,true,1,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,1515,51291,8
3296,NA,909917,1646553255762,1646552345845,Ja,B,whatifp,6,test,Nein,Nein,Ja|Nein,,,Ja,2010,43147,9
3296,NA,909917,1646553255762,1646552345845,Ja,B,false,2,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,1572,41427,10
3296,NA,909917,1646553255762,1646552345845,Ja,B,whenq,5,test,Nein,Nein,Ja|Nein,,,Nein,7256,55565,11
3296,NA,909917,1646553255762,1646552345845,Ja,B,true,2,fillerCond,Nein,Nein,Ja|Nein,,,Ja,1209,43171,12
3295,NA,649120,1646509349327,1646508700207,Ja,A,false,3,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,20568,51550,1
3295,NA,649120,1646509349327,1646508700207,Ja,A,whenq,2,test,Nein,Nein,Ja|Nein,,,Ja,16545,40139,2
3295,NA,649120,1646509349327,1646508700207,Ja,A,false,2,fillerCond,Nein,Nein,Ja|Nein,,,Nein,1895,34388,3
3295,NA,649120,1646509349327,1646508700207,Ja,A,whenq,6,test,Nein,Nein,Ja|Nein,,,Ja,5586,54315,4
3295,NA,649120,1646509349327,1646508700207,Ja,A,true,1,fillerCond,Nein,Nein,Ja|Nein,,,Ja,7735,37883,5
3295,NA,649120,1646509349327,1646508700207,Ja,A,whatifp,1,test,Nein,Nein,Ja|Nein,,,Ja,3713,54513,6
3295,NA,649120,1646509349327,1646508700207,Ja,A,true,3,fillerCond,Nein,Nein,Ja|Nein,,,Ja,1762,24267,7
3295,NA,649120,1646509349327,1646508700207,Ja,A,whatifp,5,test,Nein,Nein,Ja|Nein,,,Ja,2946,40899,8
3295,NA,649120,1646509349327,1646508700207,Ja,A,false,1,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,1559,30603,9
3295,NA,649120,1646509349327,1646508700207,Ja,A,whatifp,3,test,Nein,Nein,Ja|Nein,,,Ja,2580,37954,10
3295,NA,649120,1646509349327,1646508700207,Ja,A,true,2,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,3020,46071,11
3295,NA,649120,1646509349327,1646508700207,Ja,A,whenq,4,test,Nein,Nein,Ja|Nein,,,Ja,2033,31511,12
3294,NA,569741,1646501942528,1646501372787,Ja,B,whenq,3,test,Nein,Nein,Ja|Nein,,,Ja,10891,42508,1
3294,NA,569741,1646501942528,1646501372787,Ja,B,true,1,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,11771,39402,2
3294,NA,569741,1646501942528,1646501372787,Ja,B,whatifp,6,test,Nein,Nein,Ja|Nein,,,Ja,11528,38944,3
3294,NA,569741,1646501942528,1646501372787,Ja,B,whenq,1,test,Nein,Nein,Ja|Nein,,,Ja,6010,32102,4
3294,NA,569741,1646501942528,1646501372787,Ja,B,false,3,fillerCond,Nein,Nein,Ja|Nein,,,Nein,3051,26587,5
3294,NA,569741,1646501942528,1646501372787,Ja,B,whatifp,4,test,Nein,Nein,Ja|Nein,,,Ja,14230,29915,6
3294,NA,569741,1646501942528,1646501372787,Ja,B,false,2,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,9615,25478,7
3294,NA,569741,1646501942528,1646501372787,Ja,B,whenq,5,test,Nein,Nein,Ja|Nein,,,Ja,11797,23161,8
3294,NA,569741,1646501942528,1646501372787,Ja,B,true,2,fillerCond,Nein,Nein,Ja|Nein,,,Ja,1896,29844,9
3294,NA,569741,1646501942528,1646501372787,Ja,B,false,1,fillerCond,Nein,Nein,Ja|Nein,,,Nein,6763,40922,10
3294,NA,569741,1646501942528,1646501372787,Ja,B,whatifp,2,test,Nein,Nein,Ja|Nein,,,Ja,1312,21044,11
3294,NA,569741,1646501942528,1646501372787,Ja,B,true,3,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,1562,19368,12
3293,NA,640467,1646496468852,1646495828385,Ja,B,whenq,1,test,Nein,Nein,Ja|Nein,,,Nein,12027,57003,1
3293,NA,640467,1646496468852,1646495828385,Ja,B,false,3,fillerCond,Nein,Nein,Ja|Nein,,,Nein,1601,42142,2
3293,NA,640467,1646496468852,1646495828385,Ja,B,whatifp,4,test,Nein,Nein,Ja|Nein,,,Nein,4958,29847,3
3293,NA,640467,1646496468852,1646495828385,Ja,B,false,1,fillerCond,Nein,Nein,Ja|Nein,,,Nein,12742,34969,4
3293,NA,640467,1646496468852,1646495828385,Ja,B,whatifp,2,test,Nein,Nein,Ja|Nein,,,Ja,1507,26136,5
3293,NA,640467,1646496468852,1646495828385,Ja,B,true,3,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,1658,35186,6
3293,NA,640467,1646496468852,1646495828385,Ja,B,false,2,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,2810,27424,7
3293,NA,640467,1646496468852,1646495828385,Ja,B,whenq,5,test,Nein,Nein,Ja|Nein,,,Ja,22015,29802,8
3293,NA,640467,1646496468852,1646495828385,Ja,B,true,2,fillerCond,Nein,Nein,Ja|Nein,,,Ja,2183,26467,9
3293,NA,640467,1646496468852,1646495828385,Ja,B,whenq,3,test,Nein,Nein,Ja|Nein,,,Ja,11316,32325,10
3293,NA,640467,1646496468852,1646495828385,Ja,B,true,1,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,17312,37987,11
3293,NA,640467,1646496468852,1646495828385,Ja,B,whatifp,6,test,Nein,Nein,Ja|Nein,,,Ja,6287,26249,12
3292,"Teilweise war die Antwort korrekt, aber nicht vollständig",821131,1646492966706,1646492145575,Ja,B,false,1,fillerCond,Nein,Nein,Ja|Nein,,,Nein,3142,64158,1
3292,"Teilweise war die Antwort korrekt, aber nicht vollständig",821131,1646492966706,1646492145575,Ja,B,whatifp,2,test,Nein,Nein,Ja|Nein,,,Ja,4401,32379,2
3292,"Teilweise war die Antwort korrekt, aber nicht vollständig",821131,1646492966706,1646492145575,Ja,B,true,3,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,36071,55024,3
3292,"Teilweise war die Antwort korrekt, aber nicht vollständig",821131,1646492966706,1646492145575,Ja,B,whenq,1,test,Nein,Nein,Ja|Nein,,,Ja,13353,11881,4
3292,"Teilweise war die Antwort korrekt, aber nicht vollständig",821131,1646492966706,1646492145575,Ja,B,false,3,fillerCond,Nein,Nein,Ja|Nein,,,Nein,5372,42137,5
3292,"Teilweise war die Antwort korrekt, aber nicht vollständig",821131,1646492966706,1646492145575,Ja,B,whatifp,4,test,Nein,Nein,Ja|Nein,,,Ja,23618,68079,6
3292,"Teilweise war die Antwort korrekt, aber nicht vollständig",821131,1646492966706,1646492145575,Ja,B,whenq,3,test,Nein,Nein,Ja|Nein,,,Ja,26705,31394,7
3292,"Teilweise war die Antwort korrekt, aber nicht vollständig",821131,1646492966706,1646492145575,Ja,B,true,1,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,10531,47553,8
3292,"Teilweise war die Antwort korrekt, aber nicht vollständig",821131,1646492966706,1646492145575,Ja,B,whatifp,6,test,Nein,Nein,Ja|Nein,,,Ja,15517,39915,9
3292,"Teilweise war die Antwort korrekt, aber nicht vollständig",821131,1646492966706,1646492145575,Ja,B,false,2,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,4791,31893,10
3292,"Teilweise war die Antwort korrekt, aber nicht vollständig",821131,1646492966706,1646492145575,Ja,B,whenq,5,test,Nein,Nein,Ja|Nein,,,Ja,29174,35604,11
3292,"Teilweise war die Antwort korrekt, aber nicht vollständig",821131,1646492966706,1646492145575,Ja,B,true,2,fillerCond,Nein,Nein,Ja|Nein,,,Ja,11192,40357,12
3291,NA,474654,1646485805833,1646485331179,Ja,A,true,3,fillerCond,Nein,Nein,Ja|Nein,,,Ja,6482,28946,1
3291,NA,474654,1646485805833,1646485331179,Ja,A,whatifp,5,test,Nein,Nein,Ja|Nein,,,Ja,3795,24522,2
3291,NA,474654,1646485805833,1646485331179,Ja,A,false,1,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,2641,33269,3
3291,NA,474654,1646485805833,1646485331179,Ja,A,false,3,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,2524,35403,4
3291,NA,474654,1646485805833,1646485331179,Ja,A,whenq,2,test,Nein,Nein,Ja|Nein,,,Ja,2268,18697,5
3291,NA,474654,1646485805833,1646485331179,Ja,A,false,2,fillerCond,Nein,Nein,Ja|Nein,,,Nein,1148,29491,6
3291,NA,474654,1646485805833,1646485331179,Ja,A,whenq,6,test,Nein,Nein,Ja|Nein,,,Ja,1961,31757,7
3291,NA,474654,1646485805833,1646485331179,Ja,A,true,1,fillerCond,Nein,Nein,Ja|Nein,,,Ja,1379,34434,8
3291,NA,474654,1646485805833,1646485331179,Ja,A,whatifp,1,test,Nein,Nein,Ja|Nein,,,Ja,1755,42418,9
3291,NA,474654,1646485805833,1646485331179,Ja,A,whatifp,3,test,Nein,Nein,Ja|Nein,,,Ja,2396,34393,10
3291,NA,474654,1646485805833,1646485331179,Ja,A,true,2,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,1436,33921,11
3291,NA,474654,1646485805833,1646485331179,Ja,A,whenq,4,test,Nein,Nein,Ja|Nein,,,Nein,5868,22881,12
3290,NA,1288359,1646481956073,1646480667714,Ja,A,false,3,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,1888,30873,1
3290,NA,1288359,1646481956073,1646480667714,Ja,A,whenq,2,test,Nein,Nein,Ja|Nein,,,Ja,4860,48704,2
3290,NA,1288359,1646481956073,1646480667714,Ja,A,false,2,fillerCond,Nein,Nein,Ja|Nein,,,Nein,1711,33320,3
3290,NA,1288359,1646481956073,1646480667714,Ja,A,whenq,6,test,Nein,Nein,Ja|Nein,,,Ja,1877,40204,4
3290,NA,1288359,1646481956073,1646480667714,Ja,A,true,1,fillerCond,Nein,Nein,Ja|Nein,,,Ja,1776,40220,5
3290,NA,1288359,1646481956073,1646480667714,Ja,A,whatifp,1,test,Nein,Nein,Ja|Nein,,,Ja,1277,47802,6
3290,NA,1288359,1646481956073,1646480667714,Ja,A,true,3,fillerCond,Nein,Nein,Ja|Nein,,,Ja,1428,24635,7
3290,NA,1288359,1646481956073,1646480667714,Ja,A,whatifp,5,test,Nein,Nein,Ja|Nein,,,Ja,13278,49653,8
3290,NA,1288359,1646481956073,1646480667714,Ja,A,false,1,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,1445,86866,9
3290,NA,1288359,1646481956073,1646480667714,Ja,A,whatifp,3,test,Nein,Nein,Ja|Nein,,,Ja,5078,734417,10
3290,NA,1288359,1646481956073,1646480667714,Ja,A,true,2,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,1080,46950,11
3290,NA,1288359,1646481956073,1646480667714,Ja,A,whenq,4,test,Nein,Nein,Ja|Nein,,,Nein,2278,27668,12
3289,NA,1532575,1646480654869,1646479122294,Ja,A,true,3,fillerCond,Nein,Nein,Ja|Nein,,,Ja,6914,59806,1
3289,NA,1532575,1646480654869,1646479122294,Ja,A,whatifp,5,test,Nein,Nein,Ja|Nein,,,Ja,15354,41437,2
3289,NA,1532575,1646480654869,1646479122294,Ja,A,false,1,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,941,25517,3
3289,NA,1532575,1646480654869,1646479122294,Ja,A,false,3,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,1404,73236,4
3289,NA,1532575,1646480654869,1646479122294,Ja,A,whenq,2,test,Nein,Nein,Ja|Nein,,,Nein,1526,24096,5
3289,NA,1532575,1646480654869,1646479122294,Ja,A,false,2,fillerCond,Nein,Nein,Ja|Nein,,,Nein,1705,31290,6
3289,NA,1532575,1646480654869,1646479122294,Ja,A,whenq,6,test,Nein,Nein,Ja|Nein,,,Ja,1186,33835,7
3289,NA,1532575,1646480654869,1646479122294,Ja,A,true,1,fillerCond,Nein,Nein,Ja|Nein,,,Ja,749,31400,8
3289,NA,1532575,1646480654869,1646479122294,Ja,A,whatifp,1,test,Nein,Nein,Ja|Nein,,,Ja,1347,33706,9
3289,NA,1532575,1646480654869,1646479122294,Ja,A,whatifp,3,test,Nein,Nein,Ja|Nein,,,Ja,3049,31303,10
3289,NA,1532575,1646480654869,1646479122294,Ja,A,true,2,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,890,30710,11
3289,NA,1532575,1646480654869,1646479122294,Ja,A,whenq,4,test,Nein,Nein,Ja|Nein,,,Nein,902,31708,12
3288,NA,552252,1646478905595,1646478353343,Nein,A,false,3,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,26534,70695,1
3288,NA,552252,1646478905595,1646478353343,Nein,A,whenq,2,test,Nein,Nein,Ja|Nein,,,Ja,8967,24554,2
3288,NA,552252,1646478905595,1646478353343,Nein,A,false,2,fillerCond,Nein,Nein,Ja|Nein,,,Nein,3281,29418,3
